person_id,icpsr,cel_icpsr,congress,chamber,bioname,state_abbrev,district_code,party_code,party_switch_split,source,votes_attended,votes_eligible,attendance_rate,votes_attended_raw,votes_eligible_raw,attendance_rate_raw,votes_trimmed,denominator_corrected,chamber_rollcalls,share_of_chamber_rollcalls,n_yea,n_nay,n_present,n_paired_yea,n_paired_nay,n_announced_yea,n_announced_nay,n_notvoting,les_classic,les2,benchmark_classic,benchmark2,les_ratio_classic,les2_ratio,les_cat_classic,les2_cat,les_rank,les2_rank,les_lag,les2_lag,party_code_last,nominate_dim1,nominate_dim2,cel_name,cel_year,cel_state,cel_district,dem,year_first_elected,female,votepct,dwnom1,dwnom2,deleg_size,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,freshman,seniority,party_size,cel_party_code,born,died,commem_bill,commem_aic,commem_abc,commem_pass,commem_law,sub_bill,sub_aic,sub_abc,sub_pass,sub_law,ss_bill,ss_aic,ss_abc,ss_pass,ss_law,commem_bill_v,commem_aic_v,commem_abc_v,commem_pass_v,commem_law_v,sub_bill_v,sub_aic_v,sub_abc_v,sub_pass_v,sub_law_v,ss_bill_v,ss_aic_v,ss_abc_v,ss_pass_v,ss_law_v,all_bill_v,all_pass_v,all_aic_v,all_abc_v,all_law_v,all_bill,all_pass,all_aic,all_abc,all_law,speaker,seniority_sq
S001169,20744.0,20744.0,110,House,"SESTAK, Joe",PA,7.0,100.0,0.0,both,1810.0,1865.0,0.970509,1810.0,1865.0,0.970509,0.0,0.0,1865.0,1.0,1320.0,490.0,0.0,0.0,0.0,0.0,0.0,55.0,1.39661979675293,,0.5829795002937317,,2.395658493041992,,3.0,,78.0,,,,100.0,-0.271,-0.155,"Sestak, Joe",2007.0,PA,7.0,1.0,2006.0,0.0,56.0,-0.2709999978542328,-0.1550000011920929,19.0,0.0,0.0,0.0,3136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1229999959468842,0.1080000028014183,1.0,1.0,245.0,100.0,1951.0,,0.0,0.0,0.0,0.0,0.0,20.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,20.0,3.0,3.0,3.0,1.0,0.0,
S000275,29501.0,29501.0,110,House,"SHADEGG, John B.",AZ,3.0,200.0,0.0,both,1824.0,1865.0,0.978016,1824.0,1865.0,0.978016,0.0,0.0,1865.0,1.0,1019.0,804.0,1.0,0.0,0.0,0.0,0.0,41.0,0.238138809800148,,0.5639158487319946,,0.422294944524765,,1.0,,127.0,,2.085824251174927,,200.0,0.749,0.008,"Shadegg, John",2007.0,AZ,3.0,0.0,1994.0,0.0,59.0,0.7490000128746033,0.00800000037997961,8.0,0.0,0.0,0.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970000147819519,1.128000020980835,0.0,7.0,207.0,200.0,1949.0,,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,
S001144,15449.0,15449.0,110,House,"SHAYS, Christopher H.",CT,4.0,200.0,0.0,both,1768.0,1865.0,0.947989,1768.0,1865.0,0.947989,0.0,0.0,1865.0,1.0,1068.0,700.0,0.0,0.0,0.0,0.0,0.0,97.0,0.337628960609436,,0.8392985463142395,,0.4022751748561859,,1.0,,92.0,,1.49385404586792,,200.0,0.129,-0.992,"Shays, Christopher",2007.0,CT,4.0,0.0,1987.0,0.0,51.0,0.1289999932050705,-0.9919999837875366,5.0,0.0,0.0,0.0,2601.0,0.0,0.0,1.0,0.2000000029802322,0.0,0.0,0.0,0.2769999802112579,0.5080000162124634,0.0,11.0,207.0,200.0,1945.0,,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,20.0,0.0,1.0,0.0,0.0,0.0,
S001170,20731.0,20731.0,110,House,"SHEA-PORTER, Carol",NH,1.0,100.0,0.0,both,1830.0,1865.0,0.981233,1830.0,1865.0,0.981233,0.0,0.0,1865.0,1.0,1324.0,505.0,1.0,0.0,0.0,0.0,0.0,35.0,0.3250953257083893,,0.5829795002937317,,0.5576445460319519,,2.0,,208.0,,,,100.0,-0.315,-0.131,"Shea-Porter, Carol",2007.0,NH,1.0,1.0,2006.0,1.0,51.0,-0.3149999976158142,-0.1309999972581863,2.0,0.0,0.0,0.0,2601.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1669999957084656,0.06400000303983688,1.0,1.0,245.0,100.0,1952.0,,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,19.0,0.0,1.0,0.0,0.0,0.0,
S000344,29707.0,29707.0,110,House,"SHERMAN, Brad",CA,27.0,100.0,0.0,both,1842.0,1865.0,0.987668,1842.0,1865.0,0.987668,0.0,0.0,1865.0,1.0,1324.0,517.0,1.0,0.0,0.0,0.0,0.0,23.0,0.8891597986221313,,1.376154899597168,,0.6461189985275269,,2.0,,124.0,,0.21139857172966,,100.0,-0.345,-0.136,"Sherman, Brad",2007.0,CA,27.0,1.0,1996.0,0.0,69.0,-0.3420000076293945,-0.1480000019073486,53.0,1.0,0.0,0.0,4761.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1940000057220459,0.03699999302625656,0.0,6.0,245.0,100.0,1954.0,,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,3.0,2.0,3.0,0.0,0.0,
S000364,29718.0,29718.0,110,House,"SHIMKUS, John M.",IL,19.0,200.0,0.0,both,1762.0,1865.0,0.944772,1762.0,1865.0,0.944772,0.0,0.0,1865.0,1.0,1043.0,718.0,1.0,0.0,0.0,0.0,0.0,103.0,0.01253362186253071,,0.4950701892375946,,0.02531685866415501,,1.0,,204.0,,0.4678800106048584,,200.0,0.375,0.154,"Shimkus, John",2007.0,IL,19.0,0.0,1996.0,0.0,61.0,0.375,0.153999999165535,19.0,0.0,0.0,0.0,3721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230000019073486,0.7540000081062317,0.0,6.0,207.0,200.0,1958.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,
S001171,20737.0,20737.0,110,House,"SHULER, Heath",NC,11.0,100.0,0.0,both,1792.0,1865.0,0.960858,1792.0,1865.0,0.960858,0.0,0.0,1865.0,1.0,1297.0,494.0,1.0,0.0,0.0,0.0,0.0,73.0,0.6686256527900696,,1.031926512718201,,0.6479392051696777,,2.0,,153.0,,,,100.0,-0.07,0.224,"Shuler, Heath",2007.0,NC,11.0,1.0,2006.0,0.0,54.0,-0.07000000029802322,0.2240000069141388,13.0,1.0,0.0,0.0,2916.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07800000160932541,0.3089999854564667,1.0,1.0,245.0,100.0,1971.0,,1.0,0.0,1.0,1.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,2.0,2.0,3.0,1.0,0.0,
S001154,20134.0,20134.0,110,House,"SHUSTER, William (Bill)",PA,9.0,200.0,0.0,both,1813.0,1865.0,0.972118,1813.0,1865.0,0.972118,0.0,0.0,1865.0,1.0,1055.0,756.0,2.0,0.0,0.0,0.0,0.0,52.0,0.07770845293998718,,0.3573788702487946,,0.2174399793148041,,1.0,,180.0,,1.223132729530334,,200.0,0.374,0.323,"Shuster, Bill",2007.0,PA,9.0,0.0,2001.0,0.0,60.0,0.3740000128746033,0.3230000138282776,19.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220000147819519,0.753000020980835,0.0,4.0,207.0,200.0,1961.0,,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,
S001148,29910.0,29910.0,110,House,"SIMPSON, Michael K.",ID,2.0,200.0,0.0,both,1772.0,1865.0,0.950134,1772.0,1865.0,0.950134,0.0,0.0,1865.0,1.0,978.0,793.0,1.0,0.0,0.0,0.0,0.0,93.0,1.137478113174438,,0.4262245297431946,,2.668729782104492,,3.0,,17.0,,1.296644330024719,,200.0,0.296,0.316,"Simpson, Michael",2007.0,ID,2.0,0.0,1998.0,0.0,62.0,0.296999990940094,0.2849999964237213,2.0,0.0,0.0,0.0,3844.0,1.0,0.0,1.0,0.1099999994039536,0.0,0.0,0.0,0.4449999928474426,0.6759999990463257,0.0,5.0,207.0,200.0,1950.0,,1.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,3.0,1.0,3.0,1.0,0.0,
S001165,20542.0,20542.0,110,House,"SIRES, Albio",NJ,13.0,100.0,0.0,both,1803.0,1865.0,0.966756,1803.0,1865.0,0.966756,0.0,0.0,1865.0,1.0,1303.0,500.0,0.0,0.0,0.0,0.0,0.0,62.0,1.282571196556091,,0.5829795002937317,,2.200027942657471,,3.0,,96.0,,0.0,,100.0,-0.404,0.098,"Sires, Albio",2007.0,NJ,13.0,1.0,2006.0,0.0,78.0,-0.4050000011920929,0.0949999988079071,13.0,0.0,0.0,1.0,6084.0,0.0,0.0,1.0,0.2440000027418137,1.0,0.0,0.0,0.2569999992847443,0.0260000005364418,1.0,1.0,245.0,100.0,1951.0,,3.0,3.0,3.0,3.0,2.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,5.0,8.0,6.0,2.0,0.0,
S000465,14451.0,14451.0,110,House,"SKELTON, Isaac Newton, IV (Ike)",MO,4.0,100.0,0.0,both,1823.0,1865.0,0.97748,1823.0,1865.0,0.97748,0.0,0.0,1865.0,1.0,1344.0,478.0,1.0,0.0,0.0,0.0,0.0,42.0,3.843758821487427,,5.22412633895874,,0.7357706427574158,,2.0,,17.0,,0.2871249616146088,,100.0,-0.172,0.724,"Skelton, Ike",2007.0,MO,4.0,1.0,1976.0,0.0,68.0,-0.1720000058412552,0.7239999771118164,9.0,0.0,0.0,0.0,4624.0,0.0,1.0,1.0,0.2660000026226044,1.0,0.0,0.0,0.0240000057965517,0.2069999873638153,0.0,16.0,245.0,100.0,1931.0,2013.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,7.0,6.0,7.0,3.0,0.0,
S000480,15444.0,15444.0,110,House,"SLAUGHTER, Louise McIntosh",NY,28.0,100.0,0.0,both,1782.0,1865.0,0.955496,1782.0,1865.0,0.955496,0.0,0.0,1865.0,1.0,1269.0,513.0,0.0,0.0,0.0,0.0,0.0,83.0,1.705784440040588,,4.879897594451904,,0.3495533168315887,,1.0,,61.0,,0.3223926723003387,,100.0,-0.465,-0.104,"Slaughter, Louise",2007.0,NY,28.0,1.0,1986.0,1.0,73.0,-0.4650000035762787,-0.1040000021457672,29.0,0.0,0.0,0.0,5329.0,1.0,1.0,1.0,0.4070000052452087,1.0,0.0,0.0,0.3170000016689301,0.0860000029206276,0.0,11.0,245.0,100.0,1929.0,2018.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,17.0,1.0,3.0,2.0,1.0,0.0,
S000510,29768.0,29768.0,110,House,"SMITH, Adam",WA,9.0,100.0,0.0,both,1765.0,1865.0,0.946381,1765.0,1865.0,0.946381,0.0,0.0,1865.0,1.0,1256.0,509.0,0.0,0.0,0.0,0.0,0.0,100.0,0.3796844780445099,,1.376154899597168,,0.2759024202823639,,1.0,,196.0,,0.1401707231998444,,100.0,-0.291,-0.166,"Smith, Adam",2007.0,WA,9.0,1.0,1996.0,0.0,66.0,-0.2849999964237213,-0.1599999964237213,9.0,1.0,0.0,0.0,4356.0,0.0,0.0,1.0,0.1979999989271164,1.0,0.0,0.0,0.1369999945163727,0.09400000423192978,0.0,6.0,245.0,100.0,1965.0,,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,0.0,0.0,
S001172,20729.0,20729.0,110,House,"SMITH, Adrian",NE,3.0,200.0,0.0,both,1843.0,1865.0,0.988204,1843.0,1865.0,0.988204,0.0,0.0,1865.0,1.0,1089.0,752.0,2.0,0.0,0.0,0.0,0.0,22.0,0.06266810745000839,,0.1508418768644333,,0.4154556393623352,,1.0,,184.0,,,,200.0,0.509,0.258,"Smith, Adrian",2007.0,NE,3.0,0.0,2006.0,0.0,55.0,0.5170000195503235,0.1850000023841858,3.0,0.0,0.0,0.0,3025.0,0.0,0.0,1.0,0.1620000004768372,0.0,0.0,0.0,0.6650000214576721,0.8960000276565552,1.0,1.0,207.0,200.0,1970.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,
S000522,14863.0,14863.0,110,House,"SMITH, Christopher Henry",NJ,4.0,200.0,0.0,both,1829.0,1865.0,0.980697,1829.0,1865.0,0.980697,0.0,0.0,1865.0,1.0,1056.0,771.0,2.0,0.0,0.0,0.0,0.0,36.0,1.441670060157776,,1.045835494995117,,1.378486394882202,,2.0,,8.0,,6.324249744415283,,200.0,0.184,-0.17,"Smith, Christopher",2007.0,NJ,4.0,0.0,1980.0,0.0,66.0,0.164000004529953,-0.1679999977350235,13.0,0.0,0.0,0.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120000064373016,0.5429999828338623,0.0,14.0,207.0,200.0,1953.0,,1.0,0.0,0.0,0.0,0.0,24.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,25.0,3.0,5.0,5.0,0.0,0.0,
S000583,15445.0,15445.0,110,House,"SMITH, Lamar Seeligson",TX,21.0,200.0,0.0,both,1820.0,1865.0,0.975871,1820.0,1865.0,0.975871,0.0,0.0,1865.0,1.0,1087.0,732.0,1.0,0.0,0.0,0.0,0.0,45.0,0.3611446619033813,,0.8392985463142395,,0.4302934408187866,,1.0,,86.0,,4.315292358398438,,200.0,0.425,0.061,"Smith, Lamar",2007.0,TX,21.0,0.0,1986.0,0.0,60.0,0.425000011920929,0.06100000068545341,32.0,0.0,0.0,0.0,3600.0,0.0,0.0,1.0,0.1909999996423721,0.0,0.0,0.0,0.5730000138282776,0.8040000200271606,0.0,11.0,207.0,200.0,1947.0,,1.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,2.0,1.0,2.0,0.0,0.0,
S000672,29703.0,29703.0,110,House,"SNYDER, Victor F.",AR,2.0,100.0,0.0,both,1805.0,1865.0,0.967828,1805.0,1865.0,0.967828,0.0,0.0,1865.0,1.0,1273.0,531.0,1.0,0.0,0.0,0.0,0.0,60.0,0.1601933538913727,,1.376154899597168,,0.1164064854383469,,1.0,,229.0,,0.7766513824462891,,100.0,-0.268,0.055,"Snyder, Vic",2007.0,AR,2.0,1.0,1996.0,0.0,61.0,-0.2680000066757202,0.05499999970197678,4.0,1.0,0.0,0.0,3721.0,0.0,0.0,1.0,0.1040000021457672,1.0,0.0,0.0,0.1200000047683716,0.1109999939799309,0.0,6.0,245.0,100.0,1947.0,,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,1.0,1.0,0.0,
S001153,20105.0,20105.0,110,House,"SOLIS, Hilda L.",CA,32.0,100.0,0.0,both,1821.0,1865.0,0.976408,1821.0,1865.0,0.976408,0.0,0.0,1865.0,1.0,1298.0,523.0,0.0,0.0,0.0,0.0,0.0,44.0,1.334257245063782,,0.7895165085792542,,1.689967513084412,,3.0,,88.0,,0.2926975786685944,,100.0,-0.508,-0.312,"Solis, Hilda",2007.0,CA,32.0,1.0,2000.0,1.0,83.0,-0.5080000162124634,-0.3120000064373016,53.0,0.0,0.0,1.0,6889.0,0.0,0.0,1.0,0.5699999928474426,1.0,0.0,0.0,0.3600000143051147,0.1290000230073929,0.0,4.0,245.0,100.0,1957.0,,2.0,2.0,2.0,2.0,2.0,24.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,26.0,3.0,8.0,4.0,2.0,0.0,
S001143,29519.0,29519.0,110,House,"SOUDER, Mark Edward",IN,3.0,200.0,0.0,both,1743.0,1865.0,0.934584,1743.0,1865.0,0.934584,0.0,0.0,1865.0,1.0,1042.0,699.0,2.0,0.0,0.0,0.0,0.0,122.0,0.162544310092926,,0.5639158487319946,,0.2882421314716339,,1.0,,152.0,,2.247391939163208,,200.0,0.435,-0.011,"Souder, Mark",2007.0,IN,3.0,0.0,1994.0,0.0,54.0,0.4350000023841858,-0.01099999994039536,9.0,0.0,0.0,0.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830000042915344,0.8140000104904175,0.0,7.0,207.0,200.0,1950.0,,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,0.0,
S001173,20741.0,20741.0,110,House,"SPACE, Zack",OH,18.0,100.0,0.0,both,1805.0,1865.0,0.967828,1805.0,1865.0,0.967828,0.0,0.0,1865.0,1.0,1359.0,444.0,2.0,0.0,0.0,0.0,0.0,60.0,1.350953340530396,,0.5829795002937317,,2.317325592041016,,3.0,,85.0,,,,100.0,-0.167,0.498,"Space, Zachary",2007.0,OH,18.0,1.0,2006.0,0.0,62.0,-0.1669999957084656,0.4979999959468842,18.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01899999566376209,0.2119999974966049,1.0,1.0,245.0,100.0,1961.0,,1.0,1.0,1.0,1.0,1.0,27.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,28.0,4.0,5.0,4.0,1.0,0.0,
S001175,20762.0,20762.0,110,House,"SPEIER, Karen Lorraine Jacqueline (Jackie)",CA,12.0,100.0,0.0,both,426.0,512.0,0.832031,426.0,512.0,0.832031,0.0,0.0,1865.0,0.274531,370.0,56.0,0.0,0.0,0.0,0.0,0.0,86.0,0.1200857684016228,,0.5829795002937317,,0.2059862613677979,,1.0,,232.0,,,,100.0,-0.381,-0.41,"Speier, Jackie",2007.0,CA,12.0,1.0,2008.0,1.0,,-0.3810000121593475,-0.4420000016689301,53.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.6259999871253967,1.0,0.0,0.0,0.2330000102519989,0.002000012202188373,1.0,1.0,245.0,100.0,1950.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,1.0,0.0,
S000749,15064.0,15064.0,110,House,"SPRATT, John McKee, Jr.",SC,5.0,100.0,0.0,both,1826.0,1865.0,0.979088,1826.0,1865.0,0.979088,0.0,0.0,1865.0,1.0,1336.0,489.0,1.0,0.0,0.0,0.0,0.0,39.0,0.9122117161750793,,5.017589092254639,,0.1818027943372726,,1.0,,121.0,,0.1569912135601044,,100.0,-0.256,0.255,"Spratt, John",2007.0,SC,5.0,1.0,1982.0,0.0,57.0,-0.2560000121593475,0.2549999952316284,6.0,0.0,0.0,0.0,3249.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1080000102519989,0.1229999884963036,0.0,13.0,245.0,100.0,1942.0,,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,1.0,2.0,1.0,1.0,0.0,
S000810,14053.0,14053.0,110,House,"STARK, Fortney Hillman (Pete), Jr.",CA,13.0,100.0,0.0,both,1684.0,1865.0,0.902949,1684.0,1865.0,0.902949,0.0,0.0,1865.0,1.0,1141.0,537.0,6.0,0.0,0.0,0.0,0.0,181.0,0.4485787451267242,,2.202302932739258,,0.2036862075328827,,1.0,,184.0,,0.2270765751600266,,100.0,-0.631,-0.605,"Stark, Fortney",2007.0,CA,13.0,1.0,1972.0,0.0,75.0,-0.6309999823570251,-0.6050000190734863,53.0,1.0,0.0,0.0,5625.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4829999804496765,0.2519999742507935,0.0,18.0,245.0,100.0,1931.0,,3.0,0.0,2.0,2.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,20.0,2.0,1.0,2.0,1.0,0.0,
S000822,15627.0,15627.0,110,House,"STEARNS, Clifford Bundy",FL,6.0,200.0,0.0,both,1850.0,1865.0,0.991957,1850.0,1865.0,0.991957,0.0,0.0,1865.0,1.0,1064.0,785.0,1.0,0.0,0.0,0.0,0.0,15.0,0.529309093952179,,0.7704528570175171,,0.6870103478431702,,2.0,,60.0,,1.852256774902344,,200.0,0.554,-0.075,"Stearns, Cliff",2007.0,FL,6.0,0.0,1988.0,0.0,60.0,0.5540000200271606,-0.07500000298023224,25.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020000219345093,0.9330000281333923,0.0,10.0,207.0,200.0,1941.0,,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,1.0,2.0,1.0,0.0,0.0,
S001045,29360.0,29360.0,110,House,"STUPAK, Bart T.",MI,1.0,100.0,0.0,both,1811.0,1865.0,0.971046,1811.0,1865.0,0.971046,0.0,0.0,1865.0,1.0,1295.0,516.0,0.0,0.0,0.0,0.0,0.0,54.0,3.143717527389526,,1.513846158981323,,2.076642751693726,,3.0,,25.0,,0.6319449543952942,,100.0,-0.396,0.701,"Stupak, Bart",2007.0,MI,1.0,1.0,1992.0,0.0,69.0,-0.3959999978542328,0.7009999752044678,15.0,1.0,0.0,0.0,4761.0,0.0,0.0,1.0,0.652999997138977,1.0,0.0,0.0,0.2479999959468842,0.0169999971985817,0.0,8.0,245.0,100.0,1952.0,,4.0,0.0,1.0,1.0,1.0,45.0,6.0,7.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,50.0,6.0,6.0,9.0,3.0,0.0,
S001155,20131.0,20131.0,110,House,"SULLIVAN, John",OK,1.0,200.0,0.0,both,1701.0,1865.0,0.912064,1701.0,1865.0,0.912064,0.0,0.0,1865.0,1.0,1009.0,690.0,2.0,0.0,0.0,0.0,0.0,164.0,0.2454219907522202,,0.2885332107543945,,0.8505849242210388,,2.0,,122.0,,0.2992029786109924,,200.0,0.513,0.173,"Sullivan, John",2007.0,OK,1.0,0.0,2002.0,0.0,64.0,0.5130000114440918,0.1729999929666519,5.0,0.0,0.0,0.0,4096.0,0.0,0.0,1.0,0.1879999935626984,0.0,0.0,0.0,0.6610000133514404,0.8920000195503235,0.0,3.0,207.0,200.0,1965.0,,1.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,1.0,1.0,0.0,
S001174,20740.0,20740.0,110,House,"SUTTON, Betty",OH,13.0,100.0,0.0,both,1808.0,1865.0,0.969437,1808.0,1865.0,0.969437,0.0,0.0,1865.0,1.0,1284.0,523.0,1.0,0.0,0.0,0.0,0.0,57.0,0.2801943123340607,,0.5829795002937317,,0.48062464594841,,1.0,,217.0,,,,100.0,-0.44,0.165,"Sutton, Betty",2007.0,OH,13.0,1.0,2006.0,1.0,61.0,-0.4399999976158142,0.1650000065565109,18.0,0.0,0.0,0.0,3721.0,1.0,0.0,1.0,0.3039999902248383,1.0,0.0,0.0,0.2919999957084656,0.06099999696016312,1.0,1.0,245.0,100.0,1963.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,1.0,0.0,0.0,
S001156,20310.0,20310.0,110,House,"SÁNCHEZ, Linda T.",CA,39.0,100.0,0.0,both,1835.0,1865.0,0.983914,1835.0,1865.0,0.983914,0.0,0.0,1865.0,1.0,1304.0,531.0,0.0,0.0,0.0,0.0,0.0,30.0,1.63084352016449,,1.169617891311646,,1.394338726997375,,2.0,,67.0,,0.4372106790542603,,100.0,-0.507,-0.129,"Sanchez, Linda",2007.0,CA,39.0,1.0,2002.0,1.0,66.0,-0.5080000162124634,-0.1369999945163727,53.0,1.0,0.0,1.0,4356.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3600000143051147,0.1290000230073929,0.0,3.0,245.0,100.0,1969.0,,0.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,18.0,4.0,6.0,6.0,0.0,0.0,
T000458,29907.0,29907.0,110,House,"TANCREDO, Thomas G.",CO,6.0,200.0,0.0,both,1410.0,1865.0,0.756032,1410.0,1865.0,0.756032,0.0,0.0,1865.0,1.0,780.0,612.0,18.0,0.0,0.0,0.0,0.0,455.0,0.2080581188201904,,0.4262245297431946,,0.4881420433521271,,1.0,,135.0,,0.594201922416687,,200.0,0.75,-0.022,"Tancredo, Thomas",2007.0,CO,6.0,0.0,1998.0,0.0,59.0,0.75,-0.02199999988079071,7.0,0.0,0.0,0.0,3481.0,0.0,0.0,1.0,0.1720000058412552,0.0,0.0,0.0,0.8980000019073486,1.128999948501587,0.0,5.0,207.0,200.0,1945.0,,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,
T000038,15628.0,15628.0,110,House,"TANNER, John S.",TN,8.0,100.0,0.0,both,1800.0,1865.0,0.965147,1800.0,1865.0,0.965147,0.0,0.0,1865.0,1.0,1314.0,484.0,2.0,0.0,0.0,0.0,0.0,65.0,0.6716336011886597,,1.202590465545654,,0.5584890246391296,,2.0,,151.0,,0.0280341450124979,,100.0,-0.182,0.648,"Tanner, John",2007.0,TN,8.0,1.0,1988.0,0.0,73.0,-0.181999996304512,0.6480000019073486,9.0,0.0,0.0,0.0,5329.0,1.0,0.0,1.0,0.135000005364418,1.0,1.0,0.0,0.03399999812245369,0.1969999969005585,0.0,10.0,245.0,100.0,1944.0,,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,2.0,2.0,2.0,0.0,0.0,
